churn_at_dt,churn probability,prediction,employee_cluster
0.0,0.06,0.0,3
0.0,0.44,0.0,3
0.0,0.09,0.0,3
0.0,0.07,0.0,3
0.0,0.01,0.0,3
0.0,0.01,0.0,3
0.0,0.11,0.0,3
0.0,0.08,0.0,3
0.0,0.08,0.0,3
0.0,0.03,0.0,3
0.0,0.0,0.0,3
0.0,0.007365079365079365,0.0,3
0.0,0.06,0.0,3
0.0,0.0,0.0,3
0.0,0.16468074464627658,0.0,3
0.0,0.029646797646797646,0.0,3
0.0,0.04,0.0,3
0.0,0.35,0.0,3
0.0,0.12,0.0,3
0.0,0.01,0.0,3
0.0,0.03,0.0,3
0.0,0.01,0.0,3
0.0,0.14,0.0,3
0.0,0.08,0.0,3
1.0,0.06,0.0,3
0.0,0.02,0.0,3
0.0,0.1,0.0,3
0.0,0.02,0.0,3
0.0,0.06,0.0,3
0.0,0.1401069208569208,0.0,3
0.0,0.08,0.0,3
0.0,0.05,0.0,3
0.0,0.04,0.0,3
0.0,0.05,0.0,3
0.0,0.0,0.0,3
1.0,0.08,0.0,3
0.0,0.01,0.0,3
0.0,0.05,0.0,3
0.0,0.03,0.0,3
0.0,0.0,0.0,3
0.0,0.05,0.0,3
1.0,0.29,0.0,3
0.0,0.09,0.0,3
0.0,0.25,0.0,3
0.0,0.12,0.0,3
0.0,0.08,0.0,3
0.0,0.05,0.0,3
0.0,0.08,0.0,3
1.0,0.17,0.0,3
1.0,0.02,0.0,3
0.0,0.01,0.0,3
0.0,0.15,0.0,3
0.0,0.19,0.0,3
0.0,0.14,0.0,3
0.0,0.13,0.0,3
0.0,0.22713034188034179,0.0,3
0.0,0.1,0.0,3
1.0,0.06,0.0,3
0.0,0.1,0.0,3
0.0,0.06,0.0,3
1.0,0.01,0.0,3
0.0,0.17,0.0,3
0.0,0.01,0.0,3
0.0,0.12644047619047613,0.0,3
0.0,0.08,0.0,3
0.0,0.12,0.0,3
0.0,0.02,0.0,3
0.0,0.03,0.0,3
0.0,0.01,0.0,3
1.0,0.05,0.0,3
0.0,0.02,0.0,3
0.0,0.29,0.0,3
0.0,0.15,0.0,3
0.0,0.06,0.0,3
0.0,0.01,0.0,3
0.0,0.06,0.0,3
0.0,0.05,0.0,3
0.0,0.02,0.0,3
0.0,0.16468074464627658,0.0,3
0.0,0.2,0.0,3
0.0,0.0,0.0,3
0.0,0.05,0.0,3
0.0,0.05,0.0,3
0.0,0.02,0.0,3
1.0,0.06,0.0,3
0.0,0.14,0.0,3
0.0,0.18,0.0,3
0.0,0.11,0.0,3
1.0,0.36,0.0,3
0.0,0.17,0.0,3
0.0,0.03,0.0,3
0.0,0.05,0.0,3
0.0,0.02,0.0,3
0.0,0.07,0.0,3
0.0,0.19,0.0,3
0.0,0.11,0.0,3
0.0,0.2,0.0,3
0.0,0.1,0.0,3
0.0,0.07,0.0,3
0.0,0.1,0.0,3
0.0,0.14,0.0,3
0.0,0.15,0.0,3
0.0,0.08,0.0,3
0.0,0.04,0.0,3
0.0,0.44,0.0,3
0.0,0.21,0.0,3
1.0,0.05,0.0,3
0.0,0.03,0.0,3
0.0,0.0,0.0,3
1.0,0.04,0.0,3
0.0,0.0,0.0,3
0.0,0.02,0.0,3
0.0,0.07,0.0,3
0.0,0.02,0.0,3
0.0,0.12,0.0,3
0.0,0.11,0.0,3
0.0,0.02,0.0,3
0.0,0.24623531830557466,0.0,3
0.0,0.08,0.0,3
0.0,0.001,0.0,3
0.0,0.3,0.0,3
0.0,0.01,0.0,3
0.0,0.03,0.0,3
0.0,0.21,0.0,3
1.0,0.15,0.0,3
0.0,0.0,0.0,3
0.0,0.1,0.0,3
0.0,0.28,0.0,3
0.0,0.03,0.0,3
0.0,0.05,0.0,3
1.0,0.05,0.0,3
0.0,0.13,0.0,3
0.0,0.04,0.0,3
