churn_at_dt,churn probability,prediction,employee_cluster
1.0,0.38152380952380943,0.0,1
1.0,0.195,0.0,1
0.0,0.15,0.0,1
0.0,0.42943253968253964,0.0,1
0.0,0.4845833333333333,0.0,1
0.0,0.38,0.0,1
1.0,0.17,0.0,1
0.0,0.31,0.0,1
0.0,0.3,0.0,1
1.0,0.62,1.0,1
1.0,0.73,1.0,1
1.0,0.5175,1.0,1
1.0,0.52,1.0,1
0.0,0.15,0.0,1
0.0,0.36,0.0,1
1.0,0.47,0.0,1
1.0,0.17625,0.0,1
0.0,0.5,0.0,1
0.0,0.26,0.0,1
0.0,0.42666666666666664,0.0,1
1.0,0.27,0.0,1
1.0,0.28,0.0,1
0.0,0.46337695637695636,0.0,1
1.0,0.09,0.0,1
1.0,0.31,0.0,1
0.0,0.42,0.0,1
1.0,0.87,1.0,1
0.0,0.41,0.0,1
1.0,0.46,0.0,1
1.0,0.74,1.0,1
0.0,0.59,1.0,1
1.0,0.47,0.0,1
0.0,0.18,0.0,1
1.0,0.5183333333333333,1.0,1
0.0,0.1,0.0,1
1.0,0.2783333333333333,0.0,1
0.0,0.44350000000000006,0.0,1
0.0,0.59,1.0,1
0.0,0.615,1.0,1
0.0,0.7,1.0,1
1.0,0.37,0.0,1
1.0,0.51,1.0,1
1.0,0.61,1.0,1
1.0,0.48,0.0,1
0.0,0.4,0.0,1
0.0,0.6591666666666666,1.0,1
0.0,0.565,1.0,1
0.0,0.12366666666666665,0.0,1
1.0,0.45,0.0,1
0.0,0.16,0.0,1
1.0,0.46,0.0,1
0.0,0.13,0.0,1
1.0,0.69,1.0,1
0.0,0.41,0.0,1
1.0,0.52,1.0,1
1.0,0.27,0.0,1
1.0,0.25799999999999995,0.0,1
1.0,0.4716666666666666,0.0,1
1.0,0.91,1.0,1
1.0,0.93,1.0,1
1.0,0.66,1.0,1
0.0,0.27,0.0,1
0.0,0.39,0.0,1
0.0,0.79,1.0,1
0.0,0.52,1.0,1
0.0,0.27,0.0,1
1.0,0.26,0.0,1
1.0,0.2,0.0,1
0.0,0.6766666666666667,1.0,1
0.0,0.08,0.0,1
0.0,0.21,0.0,1
0.0,0.35,0.0,1
0.0,0.39,0.0,1
0.0,0.41,0.0,1
1.0,0.52,1.0,1
0.0,0.2698875079169196,0.0,1
0.0,0.65,1.0,1
0.0,0.56,1.0,1
1.0,0.3,0.0,1
0.0,0.275,0.0,1
0.0,0.42,0.0,1
0.0,0.39,0.0,1
0.0,0.38,0.0,1
0.0,0.41,0.0,1
0.0,0.06333333333333334,0.0,1
1.0,0.46,0.0,1
0.0,0.16,0.0,1
0.0,0.58,1.0,1
0.0,0.37,0.0,1
1.0,0.06333333333333334,0.0,1
1.0,0.31,0.0,1
1.0,0.73,1.0,1
0.0,0.905,1.0,1
1.0,0.23,0.0,1
0.0,0.45,0.0,1
1.0,0.39,0.0,1
1.0,0.48,0.0,1
1.0,0.68,1.0,1
0.0,0.13,0.0,1
1.0,0.07,0.0,1
0.0,0.3851960784313726,0.0,1
0.0,0.17,0.0,1
1.0,0.37,0.0,1
1.0,0.37,0.0,1
1.0,0.46,0.0,1
0.0,0.09,0.0,1
1.0,0.09,0.0,1
1.0,0.87,1.0,1
0.0,0.003333333333333333,0.0,1
0.0,0.42,0.0,1
0.0,0.5384761904761904,1.0,1
0.0,0.37,0.0,1
0.0,0.54,1.0,1
0.0,0.63,1.0,1
0.0,0.49150000000000005,0.0,1
0.0,0.3137035187035186,0.0,1
0.0,0.66,1.0,1
1.0,0.52,1.0,1
0.0,0.2,0.0,1
0.0,0.34,0.0,1
0.0,0.54,1.0,1
0.0,0.47700000000000004,0.0,1
0.0,0.12,0.0,1
0.0,0.41666666666666674,0.0,1
1.0,0.33,0.0,1
1.0,0.24,0.0,1
0.0,0.25,0.0,1
0.0,0.38824386724386734,0.0,1
0.0,0.48,0.0,1
1.0,0.4891666666666666,0.0,1
1.0,0.37,0.0,1
0.0,0.87,1.0,1
1.0,0.45,0.0,1
0.0,0.20200937950937942,0.0,1
1.0,0.18,0.0,1
0.0,0.29,0.0,1
0.0,0.84,1.0,1
0.0,0.35,0.0,1
1.0,0.5,0.0,1
0.0,0.03,0.0,1
0.0,0.3,0.0,1
0.0,0.59,1.0,1
0.0,0.36,0.0,1
0.0,0.56,1.0,1
1.0,0.39,0.0,1
0.0,0.49,0.0,1
0.0,0.27,0.0,1
0.0,0.06,0.0,1
1.0,0.17,0.0,1
0.0,0.3,0.0,1
0.0,0.3543452380952381,0.0,1
1.0,0.95,1.0,1
0.0,0.26,0.0,1
1.0,0.7,1.0,1
1.0,0.73,1.0,1
0.0,0.251,0.0,1
0.0,0.56,1.0,1
1.0,0.9083333333333333,1.0,1
0.0,0.45,0.0,1
0.0,0.11422619047619048,0.0,1
0.0,0.4078333333333334,0.0,1
0.0,0.48,0.0,1
0.0,0.27,0.0,1
1.0,0.51,1.0,1
0.0,0.43,0.0,1
0.0,0.24,0.0,1
1.0,0.4,0.0,1
1.0,0.42,0.0,1
0.0,0.28,0.0,1
0.0,0.35,0.0,1
1.0,0.6,1.0,1
1.0,0.59,1.0,1
0.0,0.2873373015873015,0.0,1
1.0,0.46,0.0,1
0.0,0.34,0.0,1
1.0,0.56,1.0,1
1.0,0.54,1.0,1
0.0,0.26,0.0,1
1.0,0.9,1.0,1
1.0,0.57,1.0,1
1.0,0.54,1.0,1
0.0,0.76,1.0,1
0.0,0.14,0.0,1
1.0,0.86,1.0,1
1.0,0.22,0.0,1
