churn_at_dt,churn probability,prediction
0.0,0.38,0.0
1.0,0.88,1.0
1.0,0.38,0.0
1.0,0.92,1.0
0.0,0.7,1.0
1.0,0.85,1.0
0.0,0.83,1.0
1.0,0.93,1.0
1.0,0.76,1.0
1.0,0.62,1.0
0.0,0.9,1.0
1.0,0.52,1.0
1.0,0.79,1.0
1.0,0.78,1.0
1.0,0.87,1.0
0.0,0.39,0.0
1.0,0.93,1.0
1.0,0.35,0.0
0.0,0.09,0.0
0.0,0.67,1.0
1.0,0.62,1.0
0.0,0.47,0.0
1.0,0.79,1.0
1.0,0.89,1.0
1.0,0.95,1.0
1.0,0.58,1.0
1.0,0.86,1.0
1.0,0.7283928571428571,1.0
0.0,0.78,1.0
1.0,0.82,1.0
1.0,0.98,1.0
1.0,0.92,1.0
1.0,0.75,1.0
1.0,0.78,1.0
1.0,0.93,1.0
1.0,0.66,1.0
1.0,0.65,1.0
0.0,0.93,1.0
1.0,0.47,0.0
1.0,0.17,0.0
0.0,0.48,0.0
1.0,0.29,0.0
0.0,0.79,1.0
0.0,0.98,1.0
1.0,0.77,1.0
1.0,0.5,0.0
0.0,0.82,1.0
1.0,0.83,1.0
1.0,0.92,1.0
0.0,0.3,0.0
1.0,0.87,1.0
1.0,0.85,1.0
1.0,0.72,1.0
1.0,0.79,1.0
0.0,0.59,1.0
1.0,0.91,1.0
1.0,0.63,1.0
0.0,0.8,1.0
1.0,0.85,1.0
1.0,0.79,1.0
0.0,0.91,1.0
1.0,0.97,1.0
1.0,0.85,1.0
1.0,0.83,1.0
1.0,0.81,1.0
1.0,0.73,1.0
0.0,0.68,1.0
1.0,0.96,1.0
1.0,0.72,1.0
1.0,0.86,1.0
0.0,0.75,1.0
0.0,0.56,1.0
1.0,0.56,1.0
0.0,0.53,1.0
1.0,0.75,1.0
1.0,0.62,1.0
0.0,0.9,1.0
1.0,0.6262510822510822,1.0
1.0,0.88,1.0
0.0,0.88,1.0
1.0,0.74,1.0
0.0,0.63,1.0
1.0,0.76,1.0
1.0,1.0,1.0
1.0,0.94,1.0
1.0,0.96,1.0
1.0,0.66,1.0
1.0,0.99,1.0
0.0,0.46,0.0
1.0,0.77,1.0
1.0,0.64,1.0
1.0,0.43,0.0
1.0,0.7,1.0
1.0,0.78,1.0
1.0,0.66,1.0
1.0,0.77,1.0
1.0,0.78,1.0
0.0,0.71,1.0
1.0,0.79,1.0
1.0,0.93,1.0
1.0,0.51,1.0
1.0,0.53,1.0
1.0,0.76,1.0
0.0,0.88,1.0
1.0,0.8,1.0
1.0,0.77,1.0
1.0,0.39,0.0
0.0,0.78,1.0
0.0,0.09,0.0
1.0,0.87,1.0
0.0,0.86,1.0
0.0,0.8,1.0
1.0,0.71,1.0
1.0,0.92,1.0
1.0,0.57,1.0
1.0,0.91,1.0
0.0,0.72,1.0
1.0,0.91,1.0
1.0,0.9,1.0
1.0,0.55,1.0
0.0,0.82,1.0
1.0,0.77,1.0
1.0,0.75,1.0
1.0,0.28,0.0
1.0,0.53,1.0
1.0,0.9,1.0
1.0,0.55,1.0
0.0,0.76,1.0
1.0,0.65,1.0
0.0,0.43,0.0
1.0,0.36,0.0
1.0,0.86,1.0
0.0,0.73,1.0
0.0,0.43,0.0
1.0,0.865,1.0
1.0,0.9280836834733893,1.0
1.0,0.73,1.0
1.0,0.92,1.0
1.0,0.6666666666666665,1.0
1.0,0.79,1.0
1.0,0.83,1.0
1.0,0.99,1.0
1.0,0.69,1.0
1.0,0.92,1.0
0.0,0.52,1.0
0.0,0.9,1.0
0.0,0.77,1.0
1.0,0.84,1.0
0.0,0.65,1.0
1.0,0.53,1.0
1.0,0.98,1.0
1.0,0.27,0.0
1.0,0.72,1.0
1.0,0.24,0.0
1.0,0.9,1.0
0.0,0.64,1.0
1.0,0.63,1.0
1.0,0.72,1.0
1.0,0.9,1.0
1.0,0.83,1.0
1.0,0.96,1.0
1.0,0.9,1.0
1.0,0.5262224467248124,1.0
1.0,0.37,0.0
1.0,0.73,1.0
0.0,0.31,0.0
1.0,0.71,1.0
0.0,0.62,1.0
0.0,0.84,1.0
0.0,0.57,1.0
0.0,0.6,1.0
1.0,0.71,1.0
1.0,0.95,1.0
1.0,0.8266666666666665,1.0
1.0,0.92,1.0
1.0,0.75,1.0
0.0,0.69,1.0
0.0,0.83,1.0
0.0,0.73,1.0
1.0,0.86,1.0
1.0,0.37,0.0
1.0,0.78,1.0
1.0,0.41,0.0
1.0,0.79,1.0
0.0,0.65,1.0
1.0,0.78,1.0
1.0,0.68,1.0
1.0,0.565,1.0
1.0,0.27,0.0
1.0,0.89,1.0
1.0,0.95,1.0
1.0,0.877,1.0
1.0,0.6,1.0
0.0,0.16575256498747204,0.0
1.0,0.62,1.0
1.0,0.77,1.0
1.0,0.81,1.0
1.0,0.92,1.0
1.0,0.86,1.0
1.0,0.6433214285714286,1.0
1.0,0.6333982683982684,1.0
0.0,0.61,1.0
1.0,0.63,1.0
0.0,0.47,0.0
1.0,0.77,1.0
0.0,0.58,1.0
1.0,0.8,1.0
1.0,0.71,1.0
0.0,0.58,1.0
1.0,0.62,1.0
0.0,0.78,1.0
1.0,0.89,1.0
1.0,0.82,1.0
0.0,0.84,1.0
1.0,0.71,1.0
1.0,0.66,1.0
1.0,0.83,1.0
1.0,0.89,1.0
0.0,0.83,1.0
1.0,0.9,1.0
0.0,0.59,1.0
0.0,0.76,1.0
1.0,0.43599999999999994,0.0
1.0,0.87,1.0
1.0,0.6385891053391054,1.0
1.0,0.61,1.0
1.0,0.89,1.0
0.0,0.66,1.0
1.0,0.64,1.0
0.0,0.4023293650793651,0.0
1.0,0.63,1.0
1.0,0.96,1.0
0.0,0.65,1.0
0.0,0.37,0.0
1.0,0.85,1.0
1.0,0.57,1.0
1.0,0.82,1.0
1.0,0.96,1.0
1.0,0.62,1.0
0.0,0.304,0.0
1.0,0.95,1.0
1.0,0.84,1.0
1.0,0.6,1.0
1.0,0.78,1.0
0.0,0.74,1.0
1.0,0.75,1.0
1.0,0.9,1.0
1.0,0.58,1.0
1.0,0.99,1.0
0.0,0.55,1.0
0.0,0.78,1.0
1.0,0.96,1.0
1.0,0.85,1.0
1.0,0.89,1.0
1.0,0.44,0.0
0.0,0.69,1.0
0.0,0.53,1.0
1.0,0.57,1.0
1.0,0.94,1.0
0.0,0.56,1.0
0.0,0.39014800614959166,0.0
0.0,0.82,1.0
0.0,0.32,0.0
1.0,0.47,0.0
1.0,0.75,1.0
1.0,0.39,0.0
1.0,0.92,1.0
0.0,0.65,1.0
1.0,0.53,1.0
0.0,0.79,1.0
0.0,0.34,0.0
1.0,0.5672777777777778,1.0
1.0,0.97,1.0
0.0,0.57,1.0
1.0,0.77,1.0
0.0,0.6,1.0
0.0,0.66,1.0
1.0,0.76,1.0
1.0,0.93,1.0
1.0,0.6,1.0
1.0,0.81,1.0
1.0,0.7,1.0
0.0,0.42,0.0
1.0,0.9,1.0
0.0,0.71,1.0
1.0,0.59,1.0
1.0,0.7,1.0
0.0,0.71,1.0
1.0,0.76,1.0
1.0,0.585,1.0
1.0,0.62,1.0
1.0,0.79,1.0
1.0,0.93,1.0
1.0,0.6,1.0
1.0,0.99,1.0
1.0,0.28,0.0
0.0,0.52,1.0
1.0,0.83,1.0
0.0,0.71,1.0
1.0,0.65,1.0
1.0,0.7019166666666666,1.0
1.0,0.57,1.0
1.0,0.61,1.0
1.0,0.97,1.0
0.0,0.59,1.0
1.0,0.84,1.0
0.0,0.62,1.0
1.0,0.4762721953303325,0.0
1.0,0.49,0.0
1.0,0.5,0.0
0.0,0.5,0.0
1.0,0.66,1.0
0.0,0.91,1.0
1.0,0.82,1.0
1.0,0.97,1.0
1.0,0.77,1.0
1.0,0.46,0.0
0.0,0.3701666666666666,0.0
0.0,0.49,0.0
0.0,0.27,0.0
1.0,0.7348922161790982,1.0
0.0,0.57,1.0
1.0,0.85,1.0
1.0,0.9,1.0
0.0,0.97,1.0
0.0,0.7158796154825565,1.0
1.0,0.9,1.0
1.0,0.81,1.0
1.0,0.86,1.0
0.0,0.54,1.0
0.0,0.72,1.0
0.0,0.5,0.0
0.0,0.57,1.0
1.0,0.24,0.0
1.0,0.94,1.0
1.0,0.39,0.0
1.0,0.85,1.0
1.0,0.76,1.0
1.0,0.6,1.0
0.0,0.96,1.0
1.0,0.9,1.0
1.0,0.89,1.0
1.0,0.87,1.0
1.0,0.94,1.0
1.0,0.76,1.0
1.0,0.7197692307692307,1.0
1.0,0.91,1.0
1.0,0.88,1.0
1.0,0.4,0.0
1.0,0.8247285725540371,1.0
1.0,0.34,0.0
1.0,0.49,0.0
1.0,0.61,1.0
1.0,0.74,1.0
1.0,0.5,0.0
1.0,0.4837019369519371,0.0
0.0,0.89,1.0
0.0,0.92,1.0
0.0,0.32,0.0
0.0,0.89,1.0
1.0,0.83,1.0
1.0,0.63,1.0
0.0,0.66,1.0
0.0,0.89,1.0
0.0,0.75,1.0
1.0,0.8064147519147518,1.0
1.0,0.89,1.0
0.0,0.69,1.0
1.0,0.68,1.0
1.0,0.32,0.0
1.0,0.03,0.0
1.0,0.86,1.0
1.0,0.7804404761904763,1.0
0.0,0.71,1.0
1.0,0.42,0.0
1.0,0.59,1.0
1.0,0.69,1.0
1.0,0.7,1.0
1.0,0.9,1.0
1.0,0.57,1.0
1.0,0.22,0.0
1.0,0.24,0.0
1.0,1.0,1.0
1.0,0.23,0.0
0.0,0.6,1.0
1.0,0.88,1.0
1.0,0.84,1.0
1.0,0.98,1.0
1.0,0.79,1.0
1.0,0.77,1.0
0.0,0.08,0.0
1.0,0.63,1.0
1.0,0.64,1.0
1.0,0.47,0.0
0.0,0.79,1.0
0.0,0.62,1.0
0.0,0.53,1.0
0.0,0.49,0.0
1.0,0.49,0.0
1.0,0.49133333333333323,0.0
0.0,0.69,1.0
1.0,0.63,1.0
1.0,0.83,1.0
0.0,0.21,0.0
1.0,0.37,0.0
0.0,0.73,1.0
1.0,0.61,1.0
1.0,0.665,1.0
1.0,0.89,1.0
0.0,0.84,1.0
1.0,0.37516666666666665,0.0
0.0,0.59,1.0
1.0,0.61,1.0
1.0,0.42,0.0
0.0,0.56,1.0
1.0,0.7,1.0
1.0,0.76,1.0
1.0,0.76,1.0
1.0,0.16,0.0
0.0,0.54,1.0
1.0,0.67,1.0
1.0,0.78,1.0
0.0,0.83,1.0
1.0,0.58,1.0
0.0,0.89,1.0
0.0,0.58,1.0
0.0,0.68,1.0
1.0,0.46,0.0
0.0,0.65,1.0
1.0,0.85,1.0
1.0,0.85,1.0
1.0,0.68,1.0
0.0,0.63,1.0
0.0,0.62,1.0
1.0,0.78,1.0
1.0,0.97,1.0
0.0,0.62,1.0
1.0,0.41,0.0
0.0,0.7,1.0
1.0,0.95,1.0
0.0,0.86,1.0
1.0,0.65,1.0
0.0,0.63,1.0
1.0,0.9,1.0
1.0,0.94,1.0
1.0,0.83,1.0
0.0,0.84,1.0
0.0,0.86,1.0
0.0,0.33,0.0
1.0,0.82,1.0
1.0,0.8366666666666667,1.0
1.0,0.82,1.0
1.0,0.985,1.0
1.0,0.12,0.0
1.0,0.88,1.0
1.0,0.62,1.0
0.0,0.45,0.0
1.0,0.84,1.0
1.0,0.95,1.0
1.0,0.86,1.0
1.0,0.45,0.0
0.0,0.65,1.0
1.0,0.62,1.0
1.0,0.71,1.0
0.0,0.46,0.0
1.0,0.68,1.0
1.0,0.61,1.0
1.0,0.46,0.0
1.0,0.73,1.0
1.0,0.85,1.0
1.0,0.79,1.0
1.0,0.99,1.0
1.0,1.0,1.0
1.0,0.96,1.0
1.0,0.79,1.0
1.0,0.78,1.0
1.0,0.58,1.0
1.0,0.92,1.0
1.0,0.94,1.0
1.0,0.6108333333333333,1.0
0.0,0.56,1.0
1.0,0.82,1.0
0.0,0.49,0.0
0.0,0.64,1.0
1.0,0.75,1.0
1.0,0.43,0.0
1.0,0.94,1.0
0.0,0.71,1.0
1.0,0.64,1.0
1.0,0.85,1.0
1.0,0.78,1.0
0.0,0.78,1.0
1.0,0.38,0.0
1.0,0.79,1.0
0.0,0.26,0.0
1.0,0.56,1.0
1.0,0.73,1.0
0.0,0.32,0.0
1.0,0.55,1.0
0.0,0.52,1.0
1.0,0.7018735095314044,1.0
1.0,0.43,0.0
1.0,0.73,1.0
1.0,0.94,1.0
1.0,0.84,1.0
1.0,0.89,1.0
0.0,0.85,1.0
1.0,0.62,1.0
1.0,0.71,1.0
0.0,0.23,0.0
0.0,0.71,1.0
0.0,0.67,1.0
1.0,0.87,1.0
0.0,0.61,1.0
0.0,0.82,1.0
1.0,0.48,0.0
1.0,0.75,1.0
1.0,0.77,1.0
0.0,0.8,1.0
0.0,0.5,0.0
1.0,0.57,1.0
0.0,0.53,1.0
1.0,0.79,1.0
1.0,0.84,1.0
1.0,0.68,1.0
1.0,0.8516666666666667,1.0
0.0,0.36,0.0
1.0,0.6783333333333335,1.0
1.0,0.58,1.0
1.0,0.81,1.0
1.0,0.43,0.0
1.0,0.65,1.0
1.0,0.82,1.0
1.0,0.59,1.0
0.0,0.405,0.0
0.0,0.46,0.0
1.0,0.67,1.0
0.0,0.63,1.0
0.0,0.64,1.0
1.0,0.66,1.0
0.0,0.59,1.0
1.0,0.49,0.0
1.0,0.49,0.0
1.0,0.76,1.0
0.0,0.5,0.0
0.0,0.64,1.0
1.0,0.71,1.0
1.0,0.98,1.0
1.0,0.54,1.0
1.0,0.52,1.0
1.0,0.62,1.0
1.0,0.68,1.0
1.0,0.29,0.0
1.0,0.6241666666666665,1.0
1.0,0.47,0.0
1.0,0.56,1.0
0.0,0.09,0.0
1.0,0.91,1.0
0.0,0.88,1.0
0.0,0.62,1.0
1.0,0.45,0.0
0.0,0.82,1.0
1.0,0.93,1.0
1.0,0.8,1.0
0.0,0.6315079365079364,1.0
0.0,0.98,1.0
1.0,0.56,1.0
1.0,0.83,1.0
0.0,0.65,1.0
1.0,0.74,1.0
1.0,0.56,1.0
1.0,0.65,1.0
0.0,0.7,1.0
1.0,0.65,1.0
0.0,0.81,1.0
1.0,0.83,1.0
1.0,0.74,1.0
1.0,0.77,1.0
0.0,0.52,1.0
1.0,0.82,1.0
0.0,0.79,1.0
0.0,0.7,1.0
1.0,0.73,1.0
1.0,0.8616666666666666,1.0
1.0,0.63,1.0
1.0,0.86,1.0
1.0,0.7,1.0
0.0,0.5613333333333334,1.0
1.0,0.86,1.0
1.0,0.666317684730728,1.0
1.0,0.77,1.0
1.0,0.29,0.0
1.0,0.8857692307692308,1.0
1.0,0.93,1.0
1.0,0.58,1.0
0.0,0.7983333333333333,1.0
1.0,0.77,1.0
1.0,0.71,1.0
1.0,0.66,1.0
0.0,0.73,1.0
1.0,0.49,0.0
1.0,0.82,1.0
0.0,0.72,1.0
1.0,0.96,1.0
1.0,0.73,1.0
1.0,0.91,1.0
1.0,0.82,1.0
1.0,0.89,1.0
1.0,0.77,1.0
1.0,0.9049761904761905,1.0
1.0,0.36,0.0
0.0,0.59,1.0
1.0,0.29,0.0
1.0,0.68,1.0
0.0,0.8,1.0
1.0,0.52,1.0
0.0,0.6801111111111111,1.0
1.0,0.67,1.0
1.0,0.74,1.0
1.0,0.87,1.0
1.0,0.58,1.0
0.0,0.39,0.0
1.0,0.8133333333333335,1.0
1.0,1.0,1.0
1.0,0.88,1.0
1.0,0.53,1.0
1.0,0.81,1.0
1.0,0.8,1.0
0.0,0.62,1.0
1.0,0.77,1.0
1.0,0.87,1.0
0.0,0.59,1.0
1.0,0.83,1.0
0.0,0.52,1.0
1.0,0.86,1.0
1.0,0.58,1.0
1.0,0.66,1.0
1.0,0.56,1.0
1.0,0.74,1.0
1.0,0.6674383394383393,1.0
1.0,0.63,1.0
1.0,0.15,0.0
1.0,0.99,1.0
1.0,0.91,1.0
1.0,0.8,1.0
1.0,0.87,1.0
0.0,0.82,1.0
1.0,0.26,0.0
1.0,0.95,1.0
1.0,0.84,1.0
1.0,0.73,1.0
1.0,0.79,1.0
1.0,0.76,1.0
1.0,0.87,1.0
1.0,0.78,1.0
0.0,0.85,1.0
1.0,0.96,1.0
0.0,0.64,1.0
0.0,0.29,0.0
1.0,0.86,1.0
1.0,0.71,1.0
1.0,0.82,1.0
1.0,0.57,1.0
1.0,0.78,1.0
1.0,0.5063983773794143,1.0
0.0,0.52,1.0
0.0,0.6114456793206792,1.0
1.0,0.8865000000000001,1.0
0.0,0.735,1.0
1.0,0.63,1.0
1.0,0.96,1.0
0.0,0.69,1.0
1.0,0.45,0.0
1.0,0.62,1.0
1.0,0.53,1.0
0.0,0.6450452933158882,1.0
1.0,0.78,1.0
1.0,0.91,1.0
1.0,0.82,1.0
1.0,0.58,1.0
1.0,0.8,1.0
1.0,0.71,1.0
1.0,0.93,1.0
1.0,0.79,1.0
0.0,0.65,1.0
1.0,0.7631343214748789,1.0
1.0,0.78,1.0
1.0,0.83,1.0
0.0,0.59,1.0
1.0,0.5833333333333334,1.0
1.0,0.75,1.0
1.0,0.58,1.0
0.0,0.97,1.0
1.0,0.81,1.0
1.0,0.97,1.0
1.0,0.82,1.0
1.0,0.77,1.0
1.0,0.88,1.0
1.0,0.93,1.0
0.0,0.78,1.0
1.0,0.8425,1.0
1.0,0.5,0.0
1.0,0.58,1.0
1.0,0.31,0.0
0.0,0.42,0.0
1.0,0.89,1.0
0.0,0.65,1.0
0.0,0.72,1.0
0.0,0.82,1.0
0.0,0.71,1.0
0.0,0.55,1.0
1.0,0.51,1.0
1.0,0.91,1.0
1.0,0.98,1.0
