churn_at_dt,churn probability,prediction,employee_cluster
0.0,0.0,0.0,7
1.0,0.03,0.0,7
0.0,0.07,0.0,7
0.0,0.35,0.0,7
0.0,0.31,0.0,7
0.0,0.07,0.0,7
0.0,0.02971428571428571,0.0,7
0.0,0.17,0.0,7
0.0,0.02,0.0,7
0.0,0.0,0.0,7
1.0,0.05833333333333333,0.0,7
0.0,0.04,0.0,7
0.0,0.03,0.0,7
0.0,0.1,0.0,7
0.0,0.07,0.0,7
0.0,0.32644913419913413,0.0,7
1.0,0.22,0.0,7
0.0,0.0025,0.0,7
0.0,0.03,0.0,7
0.0,0.23,0.0,7
1.0,0.03,0.0,7
0.0,0.21,0.0,7
0.0,0.18,0.0,7
0.0,0.12647619047619046,0.0,7
0.0,0.03,0.0,7
0.0,0.01,0.0,7
0.0,0.19069752469752466,0.0,7
0.0,0.11,0.0,7
0.0,0.02,0.0,7
0.0,0.01,0.0,7
0.0,0.0,0.0,7
0.0,0.06,0.0,7
0.0,0.03,0.0,7
0.0,0.25,0.0,7
0.0,0.03,0.0,7
0.0,0.01,0.0,7
0.0,0.05,0.0,7
1.0,0.01,0.0,7
0.0,0.02,0.0,7
0.0,0.17,0.0,7
0.0,0.0,0.0,7
0.0,0.06,0.0,7
0.0,0.07,0.0,7
0.0,0.31,0.0,7
0.0,0.16,0.0,7
0.0,0.26,0.0,7
1.0,0.08,0.0,7
0.0,0.05,0.0,7
0.0,0.0,0.0,7
0.0,0.04,0.0,7
0.0,0.05,0.0,7
0.0,0.15,0.0,7
0.0,0.02,0.0,7
0.0,0.04,0.0,7
0.0,0.14,0.0,7
0.0,0.52,1.0,7
0.0,0.04,0.0,7
0.0,0.04,0.0,7
0.0,0.455,0.0,7
0.0,0.1461912393162393,0.0,7
0.0,0.01,0.0,7
0.0,0.17,0.0,7
0.0,0.16711663336663332,0.0,7
0.0,0.12,0.0,7
0.0,0.05,0.0,7
0.0,0.28,0.0,7
1.0,0.02,0.0,7
0.0,0.11,0.0,7
0.0,0.0,0.0,7
0.0,0.21,0.0,7
0.0,0.06,0.0,7
0.0,0.0,0.0,7
0.0,0.13,0.0,7
0.0,0.07,0.0,7
0.0,0.0,0.0,7
0.0,0.04,0.0,7
0.0,0.06,0.0,7
0.0,0.02,0.0,7
0.0,0.0,0.0,7
0.0,0.0,0.0,7
0.0,0.03,0.0,7
0.0,0.12,0.0,7
0.0,0.01,0.0,7
0.0,0.02,0.0,7
0.0,0.0,0.0,7
0.0,0.04,0.0,7
0.0,0.05,0.0,7
0.0,0.0,0.0,7
0.0,0.09,0.0,7
0.0,0.04,0.0,7
