churn_at_dt,churn probability,prediction,employee_cluster
0.0,0.78,1.0,3
0.0,0.91,1.0,3
1.0,0.76,1.0,3
0.0,0.48,0.0,3
1.0,0.13,0.0,3
1.0,0.74,1.0,3
0.0,0.71,1.0,3
0.0,0.54,1.0,3
0.0,0.56,1.0,3
0.0,0.69,1.0,3
0.0,0.40618062781993,0.0,3
1.0,0.39363095238095225,0.0,3
0.0,0.9,1.0,3
1.0,0.57,1.0,3
0.0,0.7717917753616816,1.0,3
1.0,0.9436691919191919,1.0,3
0.0,0.36,0.0,3
1.0,0.87,1.0,3
1.0,0.96,1.0,3
0.0,0.37,0.0,3
0.0,0.35,0.0,3
0.0,0.28,0.0,3
0.0,0.46,0.0,3
1.0,0.67,1.0,3
1.0,0.54,1.0,3
0.0,0.65,1.0,3
1.0,0.83,1.0,3
1.0,0.61,1.0,3
1.0,0.47,0.0,3
1.0,0.5677285492285493,1.0,3
0.0,0.8,1.0,3
1.0,0.4,0.0,3
1.0,0.6,1.0,3
0.0,0.81,1.0,3
1.0,0.6250674603174603,1.0,3
1.0,0.86,1.0,3
0.0,0.29,0.0,3
1.0,0.69,1.0,3
0.0,0.35,0.0,3
1.0,0.3,0.0,3
0.0,0.78,1.0,3
1.0,0.9,1.0,3
0.0,0.74,1.0,3
0.0,0.69,1.0,3
1.0,0.87,1.0,3
0.0,0.7608333333333333,1.0,3
1.0,0.58,1.0,3
1.0,0.979090909090909,1.0,3
1.0,0.91,1.0,3
1.0,0.46,0.0,3
0.0,0.24,0.0,3
1.0,0.67,1.0,3
1.0,0.81,1.0,3
0.0,0.6,1.0,3
1.0,0.76,1.0,3
1.0,0.5590205701161584,1.0,3
1.0,0.71,1.0,3
1.0,0.48,0.0,3
1.0,0.6,1.0,3
1.0,0.72,1.0,3
1.0,0.5389999999999999,1.0,3
0.0,0.33,0.0,3
0.0,0.24,0.0,3
0.0,0.8843111610611604,1.0,3
1.0,0.73,1.0,3
0.0,0.42,0.0,3
0.0,0.23,0.0,3
0.0,0.09,0.0,3
1.0,0.89,1.0,3
1.0,0.6,1.0,3
0.0,0.45,0.0,3
1.0,0.6377777777777778,1.0,3
0.0,0.86,1.0,3
1.0,0.12,0.0,3
0.0,0.79,1.0,3
0.0,0.7425,1.0,3
0.0,0.38,0.0,3
0.0,0.3,0.0,3
0.0,0.7717917753616816,1.0,3
1.0,0.55,1.0,3
0.0,0.27,0.0,3
0.0,0.33,0.0,3
0.0,0.61,1.0,3
1.0,0.6,1.0,3
1.0,0.56,1.0,3
1.0,0.68,1.0,3
0.0,0.81,1.0,3
1.0,0.43,0.0,3
1.0,0.66,1.0,3
0.0,0.72,1.0,3
1.0,0.41,0.0,3
1.0,0.42,0.0,3
1.0,0.62,1.0,3
1.0,0.37,0.0,3
1.0,0.78,1.0,3
0.0,0.2,0.0,3
1.0,0.6808333333333334,1.0,3
1.0,0.74,1.0,3
0.0,0.64,1.0,3
0.0,0.62,1.0,3
1.0,0.76,1.0,3
1.0,0.66,1.0,3
0.0,0.73,1.0,3
1.0,0.52,1.0,3
1.0,0.77,1.0,3
1.0,0.76,1.0,3
1.0,0.65,1.0,3
1.0,0.5703333333333334,1.0,3
1.0,0.88,1.0,3
1.0,0.4,0.0,3
1.0,0.40653968253968237,0.0,3
1.0,0.86,1.0,3
0.0,0.20435714285714282,0.0,3
1.0,0.41,0.0,3
1.0,0.74,1.0,3
0.0,0.71,1.0,3
1.0,0.39,0.0,3
0.0,0.5682532902702506,1.0,3
1.0,0.28,0.0,3
0.0,0.6326666666666666,1.0,3
0.0,0.54,1.0,3
0.0,0.41,0.0,3
0.0,0.6,1.0,3
1.0,0.86,1.0,3
1.0,0.66,1.0,3
0.0,0.22865079365079363,0.0,3
0.0,0.44,0.0,3
1.0,0.73,1.0,3
1.0,0.65,1.0,3
1.0,0.76,1.0,3
1.0,0.22,0.0,3
0.0,0.5,0.0,3
1.0,0.57,1.0,3
0.0,0.78,1.0,3
1.0,0.66,1.0,3
0.0,0.48,0.0,3
1.0,0.5,0.0,3
1.0,0.72,1.0,3
0.0,0.5,0.0,3
1.0,0.4302366946778713,0.0,3
1.0,0.58,1.0,3
1.0,0.91,1.0,3
1.0,0.92,1.0,3
0.0,0.47,0.0,3
1.0,0.675,1.0,3
0.0,0.45,0.0,3
0.0,0.2,0.0,3
0.0,0.6759999999999999,1.0,3
1.0,0.5647747064886077,1.0,3
0.0,0.56,1.0,3
1.0,0.76,1.0,3
0.0,0.24,0.0,3
1.0,0.36,0.0,3
1.0,0.21,0.0,3
0.0,0.52,1.0,3
1.0,0.8,1.0,3
0.0,0.69,1.0,3
1.0,0.25,0.0,3
0.0,0.7816666666666666,1.0,3
0.0,0.7867399183372227,1.0,3
1.0,0.55,1.0,3
0.0,0.5457142857142857,1.0,3
1.0,0.74,1.0,3
0.0,0.47,0.0,3
1.0,0.7,1.0,3
1.0,0.9269243371008078,1.0,3
1.0,0.46,0.0,3
1.0,0.43,0.0,3
1.0,0.46,0.0,3
0.0,0.65,1.0,3
1.0,0.52,1.0,3
1.0,0.4302366946778713,0.0,3
0.0,0.62,1.0,3
0.0,0.59,1.0,3
1.0,0.63,1.0,3
1.0,0.9,1.0,3
0.0,0.39,0.0,3
1.0,0.56,1.0,3
1.0,0.58,1.0,3
1.0,0.67,1.0,3
1.0,0.69,1.0,3
1.0,0.86,1.0,3
0.0,0.5252941176470588,1.0,3
1.0,0.76,1.0,3
0.0,0.54,1.0,3
0.0,0.68,1.0,3
0.0,0.75,1.0,3
0.0,0.45,0.0,3
0.0,0.76,1.0,3
1.0,0.77,1.0,3
1.0,0.4653809523809524,0.0,3
1.0,0.57,1.0,3
1.0,0.53,1.0,3
0.0,0.63,1.0,3
1.0,0.4673333333333333,0.0,3
0.0,0.21166666666666667,0.0,3
0.0,0.59,1.0,3
1.0,0.69,1.0,3
1.0,0.47,0.0,3
0.0,0.47,0.0,3
0.0,0.339952158952159,0.0,3
1.0,0.94,1.0,3
0.0,0.3856666666666666,0.0,3
0.0,0.6379004329004329,1.0,3
0.0,0.6842380952380952,1.0,3
0.0,0.18,0.0,3
0.0,0.52,1.0,3
1.0,0.77,1.0,3
1.0,0.59,1.0,3
0.0,0.52,1.0,3
0.0,0.45,0.0,3
0.0,0.19,0.0,3
1.0,0.87,1.0,3
0.0,0.11,0.0,3
1.0,0.79,1.0,3
0.0,0.62,1.0,3
0.0,0.54,1.0,3
0.0,0.42,0.0,3
1.0,0.59,1.0,3
0.0,0.76,1.0,3
0.0,0.67,1.0,3
0.0,0.39347871572871573,0.0,3
1.0,0.58,1.0,3
1.0,0.44,0.0,3
1.0,0.42,0.0,3
1.0,0.06,0.0,3
1.0,0.79,1.0,3
1.0,0.8872982860792454,1.0,3
0.0,0.46,0.0,3
0.0,0.62,1.0,3
0.0,0.5031666666666667,1.0,3
1.0,0.67,1.0,3
1.0,0.76,1.0,3
1.0,0.77,1.0,3
0.0,0.75,1.0,3
1.0,0.24,0.0,3
1.0,0.66,1.0,3
1.0,0.6625139027639027,1.0,3
1.0,0.55,1.0,3
1.0,0.56,1.0,3
1.0,0.86,1.0,3
0.0,0.6,1.0,3
0.0,0.69,1.0,3
1.0,0.46,0.0,3
1.0,0.69,1.0,3
1.0,0.69,1.0,3
1.0,0.66,1.0,3
1.0,0.71,1.0,3
0.0,0.54,1.0,3
1.0,0.44293083305583303,0.0,3
1.0,0.95,1.0,3
1.0,0.79,1.0,3
1.0,0.754,1.0,3
0.0,0.07,0.0,3
1.0,0.7,1.0,3
1.0,0.35,0.0,3
0.0,0.15,0.0,3
1.0,0.49,0.0,3
0.0,0.36,0.0,3
0.0,0.71,1.0,3
0.0,0.53,1.0,3
1.0,0.67,1.0,3
0.0,0.7223571428571427,1.0,3
1.0,0.8,1.0,3
0.0,0.72,1.0,3
1.0,0.7478333333333335,1.0,3
1.0,0.86,1.0,3
0.0,0.68,1.0,3
1.0,0.54,1.0,3
0.0,0.15,0.0,3
1.0,0.31,0.0,3
1.0,0.5682532902702506,1.0,3
1.0,0.6992967032967033,1.0,3
0.0,0.11,0.0,3
1.0,0.3316666666666667,0.0,3
1.0,0.56,1.0,3
1.0,0.58,1.0,3
1.0,0.96,1.0,3
1.0,0.86,1.0,3
1.0,0.27,0.0,3
0.0,0.55,1.0,3
1.0,0.66,1.0,3
1.0,0.37,0.0,3
0.0,0.43,0.0,3
0.0,0.65,1.0,3
1.0,0.41,0.0,3
1.0,0.73,1.0,3
1.0,0.88,1.0,3
1.0,0.76,1.0,3
1.0,0.31,0.0,3
1.0,0.46,0.0,3
0.0,0.4891129148629149,0.0,3
0.0,0.44,0.0,3
1.0,0.91,1.0,3
0.0,0.69,1.0,3
1.0,0.44,0.0,3
1.0,0.75,1.0,3
0.0,0.8,1.0,3
1.0,0.39,0.0,3
0.0,0.51,1.0,3
0.0,0.82,1.0,3
0.0,0.88,1.0,3
0.0,0.57,1.0,3
1.0,0.41,0.0,3
1.0,0.93,1.0,3
1.0,0.36,0.0,3
1.0,0.53,1.0,3
1.0,0.63,1.0,3
1.0,0.63,1.0,3
0.0,0.61,1.0,3
1.0,0.69,1.0,3
0.0,0.62,1.0,3
1.0,0.63,1.0,3
1.0,0.7,1.0,3
0.0,0.6847272272424437,1.0,3
1.0,0.37,0.0,3
1.0,0.86,1.0,3
1.0,0.79,1.0,3
1.0,0.55,1.0,3
0.0,0.43,0.0,3
1.0,0.55,1.0,3
0.0,0.46,0.0,3
1.0,0.69,1.0,3
0.0,0.42,0.0,3
0.0,0.43875,0.0,3
1.0,0.7533333333333334,1.0,3
1.0,0.5292487822634883,1.0,3
1.0,0.76,1.0,3
1.0,0.78,1.0,3
0.0,0.846,1.0,3
1.0,0.13241666666666668,0.0,3
1.0,0.7,1.0,3
1.0,0.99,1.0,3
1.0,0.5,0.0,3
1.0,0.83,1.0,3
0.0,0.87,1.0,3
1.0,0.94,1.0,3
1.0,0.7,1.0,3
0.0,0.57,1.0,3
1.0,0.5361962481962482,1.0,3
1.0,0.64,1.0,3
0.0,0.83,1.0,3
0.0,0.66,1.0,3
1.0,0.51,1.0,3
0.0,0.6081190476190477,1.0,3
0.0,0.65,1.0,3
0.0,0.48,0.0,3
0.0,0.65,1.0,3
1.0,0.29,0.0,3
1.0,0.87,1.0,3
1.0,0.7,1.0,3
1.0,0.7700588235294117,1.0,3
1.0,0.42,0.0,3
1.0,0.84,1.0,3
1.0,0.63,1.0,3
1.0,0.55,1.0,3
0.0,0.626760101010101,1.0,3
1.0,0.51,1.0,3
1.0,0.38,0.0,3
1.0,0.6531529581529579,1.0,3
1.0,0.67,1.0,3
0.0,0.3546832298136646,0.0,3
1.0,0.97,1.0,3
1.0,0.72,1.0,3
1.0,0.15333333333333335,0.0,3
0.0,0.68,1.0,3
1.0,0.6,1.0,3
0.0,0.1399285714285714,0.0,3
1.0,0.66,1.0,3
0.0,0.63,1.0,3
1.0,0.38933333333333336,0.0,3
1.0,0.39,0.0,3
1.0,0.7662891388965051,1.0,3
1.0,0.82,1.0,3
1.0,0.58,1.0,3
0.0,0.35,0.0,3
1.0,0.57,1.0,3
0.0,0.8747054889554887,1.0,3
0.0,0.3,0.0,3
0.0,0.53,1.0,3
1.0,0.25,0.0,3
0.0,0.5075512820512821,1.0,3
1.0,0.91,1.0,3
0.0,0.8,1.0,3
0.0,0.38423809523809516,0.0,3
1.0,0.42,0.0,3
1.0,0.7,1.0,3
1.0,0.66,1.0,3
1.0,0.79,1.0,3
1.0,0.5524202170754663,1.0,3
0.0,0.6250674603174603,1.0,3
0.0,0.56,1.0,3
0.0,0.5,0.0,3
1.0,0.47,0.0,3
1.0,0.61,1.0,3
0.0,0.34,0.0,3
0.0,0.29387379287379284,0.0,3
0.0,0.4508333333333334,0.0,3
1.0,0.21,0.0,3
0.0,0.6596507936507936,1.0,3
1.0,0.88,1.0,3
