churn_at_dt,churn probability,prediction,employee_cluster
1.0,0.08,0.0,3
1.0,0.76,1.0,3
1.0,0.6030369124339713,1.0,3
0.0,0.33,0.0,3
0.0,0.31,0.0,3
0.0,0.3535000000000001,0.0,3
1.0,0.58,1.0,3
1.0,0.83,1.0,3
0.0,0.76,1.0,3
0.0,0.78,1.0,3
1.0,0.25,0.0,3
1.0,0.635,1.0,3
0.0,0.435676096779038,0.0,3
1.0,0.59,1.0,3
1.0,0.59,1.0,3
1.0,0.6,1.0,3
0.0,0.64,1.0,3
0.0,0.46,0.0,3
1.0,0.52,1.0,3
0.0,0.7,1.0,3
0.0,0.61,1.0,3
0.0,0.64,1.0,3
1.0,0.61,1.0,3
0.0,0.31,0.0,3
1.0,0.325452380952381,0.0,3
1.0,0.93,1.0,3
1.0,0.81,1.0,3
1.0,0.72,1.0,3
0.0,0.0375,0.0,3
1.0,0.43,0.0,3
1.0,0.37,0.0,3
0.0,0.18,0.0,3
1.0,0.39,0.0,3
0.0,0.205,0.0,3
0.0,0.61,1.0,3
0.0,0.44,0.0,3
1.0,0.66,1.0,3
0.0,0.7869603174603174,1.0,3
1.0,0.69,1.0,3
0.0,0.66,1.0,3
1.0,0.5930000000000001,1.0,3
1.0,0.22,0.0,3
0.0,0.27,0.0,3
1.0,0.37,0.0,3
0.0,0.19,0.0,3
1.0,0.23,0.0,3
1.0,0.3415513385729597,0.0,3
0.0,0.004222222222222222,0.0,3
0.0,0.17,0.0,3
1.0,0.325,0.0,3
1.0,0.51,1.0,3
0.0,0.65,1.0,3
0.0,0.82,1.0,3
1.0,0.5828571428571429,1.0,3
1.0,0.19,0.0,3
0.0,0.51,1.0,3
1.0,0.61,1.0,3
1.0,0.23,0.0,3
0.0,0.38,0.0,3
0.0,0.59,1.0,3
1.0,0.32,0.0,3
1.0,0.61,1.0,3
1.0,0.77,1.0,3
1.0,0.54,1.0,3
0.0,0.25,0.0,3
1.0,0.53,1.0,3
0.0,0.5192909035409037,1.0,3
0.0,0.42,0.0,3
0.0,0.84,1.0,3
0.0,0.8,1.0,3
0.0,0.3,0.0,3
1.0,0.69,1.0,3
0.0,0.72,1.0,3
1.0,0.27,0.0,3
0.0,0.33,0.0,3
0.0,0.53,1.0,3
0.0,0.8,1.0,3
0.0,0.44,0.0,3
0.0,0.39,0.0,3
1.0,0.69,1.0,3
1.0,0.35,0.0,3
1.0,0.37,0.0,3
1.0,0.57,1.0,3
1.0,0.62,1.0,3
0.0,0.59,1.0,3
1.0,0.68,1.0,3
0.0,0.5,0.0,3
1.0,0.42,0.0,3
0.0,0.41,0.0,3
0.0,0.570822763936457,1.0,3
1.0,0.32,0.0,3
0.0,0.38,0.0,3
0.0,0.77,1.0,3
1.0,0.43,0.0,3
0.0,0.35,0.0,3
0.0,0.39,0.0,3
0.0,0.34,0.0,3
1.0,0.51,1.0,3
0.0,0.36,0.0,3
0.0,0.32625,0.0,3
1.0,0.615,1.0,3
1.0,0.4444566763645711,0.0,3
1.0,0.54,1.0,3
1.0,0.7,1.0,3
0.0,0.8819642857142856,1.0,3
1.0,0.17858333333333334,0.0,3
1.0,0.5,0.0,3
1.0,0.93,1.0,3
1.0,0.29,0.0,3
1.0,0.67,1.0,3
0.0,0.64,1.0,3
1.0,0.61,1.0,3
1.0,0.58,1.0,3
0.0,0.13,0.0,3
1.0,0.4164087301587302,0.0,3
0.0,0.43,0.0,3
0.0,0.85,1.0,3
0.0,0.41,0.0,3
1.0,0.43,0.0,3
0.0,0.387,0.0,3
0.0,0.54,1.0,3
0.0,0.1,0.0,3
0.0,0.45,0.0,3
0.0,0.22,0.0,3
0.0,0.69,1.0,3
1.0,0.54,1.0,3
1.0,0.7016666666666667,1.0,3
1.0,0.21,0.0,3
1.0,0.7,1.0,3
0.0,0.41,0.0,3
1.0,0.54,1.0,3
0.0,0.41776587301587315,0.0,3
1.0,0.405,0.0,3
0.0,0.48,0.0,3
1.0,0.5003813131313131,1.0,3
1.0,0.49,0.0,3
0.0,0.052714285714285714,0.0,3
1.0,0.968,1.0,3
0.0,0.73,1.0,3
1.0,0.02,0.0,3
0.0,0.74,1.0,3
1.0,0.3,0.0,3
0.0,0.15341341991341995,0.0,3
1.0,0.46,0.0,3
0.0,0.52,1.0,3
1.0,0.18229761904761904,0.0,3
0.0,0.18,0.0,3
1.0,0.7046660749822108,1.0,3
0.0,0.66,1.0,3
1.0,0.38,0.0,3
0.0,0.23,0.0,3
1.0,0.39,0.0,3
0.0,0.8244013062960432,1.0,3
0.0,0.32,0.0,3
0.0,0.55,1.0,3
0.0,0.22,0.0,3
0.0,0.04221428571428572,0.0,3
1.0,0.6683333333333333,1.0,3
0.0,0.64,1.0,3
0.0,0.18833333333333332,0.0,3
1.0,0.31,0.0,3
0.0,0.64,1.0,3
0.0,0.25,0.0,3
1.0,0.73,1.0,3
0.0,0.28956588181427656,0.0,3
0.0,0.3746904761904763,0.0,3
0.0,0.34,0.0,3
0.0,0.49,0.0,3
1.0,0.49,0.0,3
1.0,0.61,1.0,3
0.0,0.26,0.0,3
0.0,0.283055167055167,0.0,3
0.0,0.42800000000000005,0.0,3
0.0,0.141,0.0,3
0.0,0.6749761904761903,1.0,3
1.0,0.67,1.0,3
0.0,0.9345959595959595,1.0,3
0.0,0.8683333333333333,1.0,3
1.0,0.7770913253413252,1.0,3
1.0,0.86,1.0,3
0.0,0.32,0.0,3
0.0,0.53,1.0,3
0.0,0.22,0.0,3
0.0,0.76,1.0,3
1.0,0.38,0.0,3
0.0,0.12,0.0,3
0.0,0.25,0.0,3
1.0,0.65,1.0,3
1.0,0.47,0.0,3
1.0,0.61,1.0,3
1.0,0.4076597479318067,0.0,3
0.0,0.31,0.0,3
0.0,0.39,0.0,3
0.0,0.45,0.0,3
0.0,0.22,0.0,3
1.0,0.55,1.0,3
1.0,0.35,0.0,3
1.0,0.24,0.0,3
0.0,0.44,0.0,3
0.0,0.68,1.0,3
1.0,0.42,0.0,3
1.0,0.46,0.0,3
0.0,0.59,1.0,3
1.0,0.51,1.0,3
1.0,0.19,0.0,3
1.0,0.04833333333333334,0.0,3
1.0,0.4630952380952381,0.0,3
1.0,0.67,1.0,3
0.0,0.52,1.0,3
0.0,0.7770913253413252,1.0,3
0.0,0.65,1.0,3
0.0,0.12,0.0,3
0.0,0.47,0.0,3
0.0,0.21,0.0,3
0.0,0.5958333333333333,1.0,3
0.0,0.63,1.0,3
0.0,0.4888293650793651,0.0,3
1.0,0.7759999999999999,1.0,3
1.0,0.18,0.0,3
0.0,0.7176666666666667,1.0,3
1.0,0.2,0.0,3
1.0,0.415,0.0,3
0.0,0.44,0.0,3
0.0,0.21,0.0,3
1.0,0.54,1.0,3
1.0,0.48,0.0,3
0.0,0.2540483405483406,0.0,3
1.0,0.57,1.0,3
0.0,0.57,1.0,3
1.0,0.5,0.0,3
1.0,0.61,1.0,3
0.0,0.05,0.0,3
0.0,0.49,0.0,3
1.0,0.92,1.0,3
0.0,0.41,0.0,3
0.0,0.29,0.0,3
0.0,0.8353333333333333,1.0,3
0.0,0.78,1.0,3
1.0,0.42,0.0,3
0.0,0.46,0.0,3
1.0,0.6433333333333333,1.0,3
1.0,0.56,1.0,3
0.0,0.21,0.0,3
0.0,0.49,0.0,3
0.0,0.33,0.0,3
0.0,0.7,1.0,3
0.0,0.81,1.0,3
1.0,0.5,0.0,3
1.0,0.13,0.0,3
1.0,0.75,1.0,3
1.0,0.4136666666666669,0.0,3
0.0,0.92,1.0,3
0.0,0.22,0.0,3
1.0,0.63,1.0,3
0.0,0.06,0.0,3
1.0,0.23,0.0,3
1.0,0.82,1.0,3
0.0,0.24,0.0,3
0.0,0.23,0.0,3
0.0,0.37357142857142855,0.0,3
1.0,0.6323809523809524,1.0,3
0.0,0.4,0.0,3
0.0,0.23,0.0,3
0.0,0.18,0.0,3
0.0,0.47,0.0,3
0.0,0.42,0.0,3
1.0,0.46,0.0,3
1.0,0.6,1.0,3
0.0,0.15,0.0,3
0.0,0.025,0.0,3
0.0,0.59,1.0,3
0.0,0.21,0.0,3
0.0,0.25,0.0,3
1.0,0.8,1.0,3
1.0,0.44,0.0,3
0.0,0.31786580086580085,0.0,3
1.0,0.35,0.0,3
0.0,0.46,0.0,3
0.0,0.64,1.0,3
0.0,0.36,0.0,3
1.0,0.5585,1.0,3
1.0,0.67,1.0,3
1.0,0.81,1.0,3
1.0,0.6776190476190478,1.0,3
0.0,0.42,0.0,3
1.0,0.62,1.0,3
0.0,0.52,1.0,3
0.0,0.66,1.0,3
0.0,0.26,0.0,3
0.0,0.57,1.0,3
1.0,0.6,1.0,3
1.0,0.31366666666666665,0.0,3
1.0,0.49,0.0,3
1.0,0.19,0.0,3
1.0,0.65,1.0,3
0.0,0.24,0.0,3
1.0,0.68,1.0,3
1.0,0.3975468380069201,0.0,3
0.0,0.73,1.0,3
1.0,0.7770913253413252,1.0,3
1.0,0.38,0.0,3
0.0,0.68,1.0,3
0.0,0.51,1.0,3
1.0,0.55,1.0,3
1.0,0.68,1.0,3
0.0,0.53,1.0,3
1.0,0.34,0.0,3
0.0,0.39,0.0,3
0.0,0.37,0.0,3
0.0,0.6975,1.0,3
0.0,0.31,0.0,3
0.0,0.49,0.0,3
1.0,0.35,0.0,3
1.0,0.5,0.0,3
1.0,0.34,0.0,3
1.0,0.151,0.0,3
1.0,0.31,0.0,3
0.0,0.2,0.0,3
1.0,0.49,0.0,3
0.0,0.66,1.0,3
0.0,0.39,0.0,3
0.0,0.8,1.0,3
0.0,0.6,1.0,3
0.0,0.23,0.0,3
1.0,0.45,0.0,3
0.0,0.41,0.0,3
1.0,0.72,1.0,3
1.0,0.34149999999999997,0.0,3
0.0,0.41,0.0,3
1.0,0.5,0.0,3
0.0,0.7763526524644945,1.0,3
1.0,0.66,1.0,3
0.0,0.69,1.0,3
1.0,0.5,0.0,3
0.0,0.42,0.0,3
1.0,0.36,0.0,3
1.0,0.34,0.0,3
1.0,0.9,1.0,3
0.0,0.25,0.0,3
1.0,0.3887681534152123,0.0,3
0.0,0.32,0.0,3
0.0,0.44,0.0,3
1.0,0.64,1.0,3
0.0,0.23,0.0,3
0.0,0.54,1.0,3
0.0,0.02625,0.0,3
0.0,0.54,1.0,3
1.0,0.66,1.0,3
1.0,0.65,1.0,3
1.0,0.5,0.0,3
1.0,0.61,1.0,3
1.0,0.66,1.0,3
1.0,0.76,1.0,3
0.0,0.44,0.0,3
1.0,0.92,1.0,3
0.0,0.06,0.0,3
0.0,0.561313700918964,1.0,3
1.0,0.39,0.0,3
1.0,0.46,0.0,3
1.0,0.43,0.0,3
0.0,0.36,0.0,3
0.0,0.13,0.0,3
0.0,0.11,0.0,3
1.0,0.5,0.0,3
0.0,0.22,0.0,3
0.0,0.39,0.0,3
0.0,0.59,1.0,3
0.0,0.5,0.0,3
0.0,0.3563982683982684,0.0,3
1.0,0.81,1.0,3
1.0,0.65,1.0,3
0.0,0.42,0.0,3
0.0,0.69,1.0,3
0.0,0.58,1.0,3
0.0,0.32,0.0,3
0.0,0.6459999999999999,1.0,3
1.0,0.3,0.0,3
1.0,0.24,0.0,3
1.0,0.43,0.0,3
1.0,0.35,0.0,3
0.0,0.7,1.0,3
1.0,0.15,0.0,3
0.0,0.94,1.0,3
1.0,0.142,0.0,3
0.0,0.38,0.0,3
1.0,0.77,1.0,3
0.0,0.22,0.0,3
1.0,0.3181149128649128,0.0,3
0.0,0.94,1.0,3
1.0,0.43,0.0,3
0.0,0.27,0.0,3
0.0,0.3,0.0,3
1.0,0.31,0.0,3
1.0,0.76,1.0,3
1.0,0.68,1.0,3
1.0,0.71,1.0,3
0.0,0.15,0.0,3
1.0,0.64,1.0,3
1.0,0.47,0.0,3
1.0,0.64,1.0,3
1.0,0.2,0.0,3
0.0,0.25,0.0,3
1.0,0.6783333333333332,1.0,3
0.0,0.68,1.0,3
0.0,0.42,0.0,3
0.0,0.56,1.0,3
0.0,0.31,0.0,3
1.0,0.39,0.0,3
1.0,0.15,0.0,3
0.0,0.65,1.0,3
1.0,0.41,0.0,3
0.0,0.14,0.0,3
1.0,0.32751980578760753,0.0,3
1.0,0.66,1.0,3
0.0,0.24,0.0,3
0.0,0.54,1.0,3
0.0,0.67,1.0,3
0.0,0.4075920612829686,0.0,3
1.0,0.34,0.0,3
1.0,0.14666666666666667,0.0,3
0.0,0.23,0.0,3
1.0,0.24,0.0,3
0.0,0.28,0.0,3
0.0,0.18,0.0,3
1.0,0.45,0.0,3
1.0,0.68,1.0,3
1.0,0.41,0.0,3
1.0,0.31,0.0,3
0.0,0.65,1.0,3
1.0,0.36,0.0,3
1.0,0.58,1.0,3
1.0,0.49,0.0,3
0.0,0.56,1.0,3
1.0,0.12,0.0,3
0.0,0.37,0.0,3
1.0,0.35,0.0,3
0.0,0.58,1.0,3
1.0,0.7,1.0,3
0.0,0.49,0.0,3
0.0,0.49,0.0,3
1.0,0.46,0.0,3
1.0,0.45,0.0,3
1.0,0.12,0.0,3
1.0,0.55,1.0,3
1.0,0.27,0.0,3
0.0,0.13366666666666666,0.0,3
0.0,0.43227609816697504,0.0,3
1.0,0.54,1.0,3
0.0,0.23,0.0,3
0.0,0.21,0.0,3
1.0,0.52,1.0,3
1.0,0.91,1.0,3
1.0,0.72,1.0,3
0.0,0.93,1.0,3
1.0,0.9,1.0,3
1.0,0.73,1.0,3
1.0,0.79,1.0,3
0.0,0.26,0.0,3
1.0,0.67,1.0,3
0.0,0.58,1.0,3
0.0,0.53,1.0,3
1.0,0.88,1.0,3
1.0,0.27,0.0,3
1.0,0.32,0.0,3
0.0,0.78,1.0,3
0.0,0.570822763936457,1.0,3
0.0,0.26,0.0,3
1.0,0.56,1.0,3
1.0,0.65,1.0,3
1.0,0.74,1.0,3
0.0,0.76,1.0,3
0.0,0.44,0.0,3
0.0,0.77,1.0,3
0.0,0.56,1.0,3
1.0,0.59,1.0,3
0.0,0.49,0.0,3
0.0,0.21,0.0,3
1.0,0.5979161358855968,1.0,3
1.0,0.36,0.0,3
0.0,0.42,0.0,3
0.0,0.6783333333333335,1.0,3
1.0,0.64,1.0,3
1.0,0.57,1.0,3
1.0,0.48,0.0,3
1.0,0.46,0.0,3
0.0,0.19,0.0,3
0.0,0.3,0.0,3
0.0,0.22666666666666668,0.0,3
0.0,0.5543333333333332,1.0,3
0.0,0.47,0.0,3
1.0,0.36383333333333323,0.0,3
0.0,0.7040000000000001,1.0,3
1.0,0.6944444444444444,1.0,3
0.0,0.3,0.0,3
1.0,0.7970464406594437,1.0,3
0.0,0.8,1.0,3
0.0,0.18,0.0,3
1.0,0.61,1.0,3
0.0,0.4741248196248198,0.0,3
0.0,0.6766666666666665,1.0,3
1.0,0.6,1.0,3
1.0,0.8602142857142857,1.0,3
0.0,0.26,0.0,3
0.0,0.26,0.0,3
0.0,0.08,0.0,3
1.0,0.87,1.0,3
0.0,0.4,0.0,3
0.0,0.9,1.0,3
1.0,0.32,0.0,3
0.0,0.52,1.0,3
1.0,0.57,1.0,3
0.0,0.4,0.0,3
0.0,0.35,0.0,3
1.0,0.39,0.0,3
1.0,0.56,1.0,3
1.0,0.56,1.0,3
0.0,0.61,1.0,3
1.0,0.56,1.0,3
0.0,0.5003813131313131,1.0,3
1.0,0.0,0.0,3
0.0,0.39,0.0,3
0.0,0.56,1.0,3
0.0,0.69,1.0,3
1.0,0.56,1.0,3
0.0,0.5056666666666666,1.0,3
0.0,0.33,0.0,3
0.0,0.43,0.0,3
1.0,0.43227609816697504,0.0,3
0.0,0.27416666666666667,0.0,3
1.0,0.12833333333333333,0.0,3
1.0,0.61,1.0,3
1.0,0.51,1.0,3
1.0,0.31,0.0,3
0.0,0.7046660749822108,1.0,3
1.0,0.73,1.0,3
0.0,0.46,0.0,3
0.0,0.45,0.0,3
1.0,0.24,0.0,3
1.0,0.2,0.0,3
1.0,0.53,1.0,3
1.0,0.63,1.0,3
1.0,0.44,0.0,3
1.0,0.42,0.0,3
0.0,0.46,0.0,3
0.0,0.44,0.0,3
0.0,0.28,0.0,3
0.0,0.18,0.0,3
1.0,0.66,1.0,3
0.0,0.32,0.0,3
0.0,0.4,0.0,3
1.0,0.57,1.0,3
1.0,0.54,1.0,3
1.0,0.27,0.0,3
0.0,0.08271428571428573,0.0,3
1.0,0.57,1.0,3
1.0,0.85,1.0,3
1.0,0.3,0.0,3
0.0,0.56,1.0,3
0.0,0.63,1.0,3
1.0,0.253,0.0,3
1.0,0.47312068048910155,0.0,3
0.0,0.46,0.0,3
1.0,0.5145476190476191,1.0,3
0.0,0.21,0.0,3
0.0,0.3923816738816738,0.0,3
0.0,0.31,0.0,3
0.0,0.83,1.0,3
1.0,0.4741248196248198,0.0,3
0.0,0.58,1.0,3
1.0,0.55,1.0,3
0.0,0.435676096779038,0.0,3
1.0,0.87,1.0,3
1.0,0.65,1.0,3
1.0,0.24121789321789305,0.0,3
0.0,0.22,0.0,3
1.0,0.63,1.0,3
1.0,0.42761904761904757,0.0,3
1.0,0.83,1.0,3
1.0,0.6,1.0,3
0.0,0.51,1.0,3
1.0,0.39,0.0,3
0.0,0.58,1.0,3
1.0,0.47,0.0,3
0.0,0.2517683982683981,0.0,3
1.0,0.64,1.0,3
1.0,0.865,1.0,3
0.0,0.46,0.0,3
1.0,0.21,0.0,3
1.0,0.53,1.0,3
0.0,0.48,0.0,3
1.0,0.86,1.0,3
1.0,0.32,0.0,3
0.0,0.35,0.0,3
1.0,0.75,1.0,3
0.0,0.56,1.0,3
1.0,0.68,1.0,3
1.0,0.47,0.0,3
0.0,0.76,1.0,3
1.0,0.52,1.0,3
0.0,0.4,0.0,3
0.0,0.14609346896279857,0.0,3
0.0,0.48,0.0,3
1.0,0.64,1.0,3
0.0,0.2,0.0,3
1.0,0.33,0.0,3
0.0,0.53,1.0,3
1.0,0.68,1.0,3
1.0,0.53,1.0,3
0.0,0.2517683982683981,0.0,3
0.0,0.44,0.0,3
0.0,0.4,0.0,3
0.0,0.44,0.0,3
0.0,0.3181533189033189,0.0,3
0.0,0.71,1.0,3
0.0,0.11483333333333333,0.0,3
1.0,0.2801666666666667,0.0,3
1.0,0.47,0.0,3
0.0,0.36,0.0,3
1.0,0.73,1.0,3
1.0,0.22,0.0,3
0.0,0.6233333333333334,1.0,3
0.0,0.14,0.0,3
0.0,0.43,0.0,3
0.0,0.1,0.0,3
0.0,0.61,1.0,3
0.0,0.53,1.0,3
0.0,0.4,0.0,3
0.0,0.09,0.0,3
0.0,0.05,0.0,3
1.0,0.22,0.0,3
0.0,0.27,0.0,3
0.0,0.6074261294261293,1.0,3
0.0,0.55,1.0,3
0.0,0.7,1.0,3
0.0,0.36,0.0,3
1.0,0.58,1.0,3
1.0,0.86,1.0,3
0.0,0.23,0.0,3
1.0,0.65,1.0,3
0.0,0.4,0.0,3
0.0,0.48,0.0,3
1.0,0.7866666666666667,1.0,3
0.0,0.71,1.0,3
0.0,0.4,0.0,3
0.0,0.33,0.0,3
1.0,0.28,0.0,3
0.0,0.63,1.0,3
0.0,0.15,0.0,3
0.0,0.53,1.0,3
0.0,0.52,1.0,3
1.0,0.5200415602175801,1.0,3
0.0,0.3981666666666666,0.0,3
0.0,0.38,0.0,3
1.0,0.4075920612829686,0.0,3
0.0,0.57,1.0,3
1.0,0.52,1.0,3
1.0,0.48,0.0,3
1.0,0.31,0.0,3
1.0,0.42,0.0,3
0.0,0.32751980578760753,0.0,3
1.0,0.49094017094017095,0.0,3
1.0,0.2432380952380951,0.0,3
1.0,0.28,0.0,3
0.0,0.47,0.0,3
0.0,0.41,0.0,3
1.0,0.78,1.0,3
0.0,0.47,0.0,3
0.0,0.71,1.0,3
1.0,0.69,1.0,3
0.0,0.03744047619047619,0.0,3
0.0,0.46,0.0,3
1.0,0.435676096779038,0.0,3
1.0,0.77,1.0,3
0.0,0.32,0.0,3
1.0,0.31,0.0,3
1.0,0.5,0.0,3
1.0,0.15,0.0,3
0.0,0.25,0.0,3
0.0,0.59,1.0,3
1.0,0.4,0.0,3
0.0,0.8003717627401837,1.0,3
1.0,0.74,1.0,3
0.0,0.43,0.0,3
1.0,0.76,1.0,3
1.0,0.73,1.0,3
0.0,0.7758333333333334,1.0,3
0.0,0.47,0.0,3
1.0,0.5,0.0,3
1.0,0.7046660749822108,1.0,3
1.0,0.24,0.0,3
0.0,0.3,0.0,3
0.0,0.8523095238095237,1.0,3
1.0,0.51,1.0,3
0.0,0.58,1.0,3
1.0,0.3,0.0,3
0.0,0.73,1.0,3
0.0,0.5032222222222223,1.0,3
1.0,0.646988095238095,1.0,3
1.0,0.19,0.0,3
0.0,0.27,0.0,3
0.0,0.15,0.0,3
0.0,0.33,0.0,3
0.0,0.03,0.0,3
1.0,0.6039523809523809,1.0,3
1.0,0.0625,0.0,3
0.0,0.04,0.0,3
1.0,0.44,0.0,3
1.0,0.32,0.0,3
0.0,0.37,0.0,3
0.0,0.48,0.0,3
0.0,0.17,0.0,3
0.0,0.67,1.0,3
0.0,0.02,0.0,3
0.0,0.7549396473092128,1.0,3
1.0,0.63,1.0,3
1.0,0.985,1.0,3
